I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-4, -4, 0, 4, -2, -2, 73, 112, 82, 39, 0, 0, 
-4, -4, 0, 4, -2, -2, 73, 112, 82, 43, 0, -4, 
4, -9, -14, 2, 9, -12, 63, 122, 82, 29, 0, -14, 
4, -9, -14, 2, 9, -12, 63, 126, 82, 24, 0, -14, 
9, -9, -19, 0, 14, -14, 63, 126, 82, 19, 0, -9, 
9, -9, -19, 0, 14, -14, 68, 126, 87, 14, 0, -4, 
9, -24, -34, 7, 21, -29, 58, 126, 78, 4, -9, -4, 
9, -24, -34, 7, 21, -29, 53, 126, 78, 4, -14, -14, 
9, -29, -39, 9, 24, -34, 53, 126, 78, 9, -14, -14, 
4, -34, -39, 14, 21, -36, 53, 126, 78, 9, -14, -14, 
4, -24, -29, 9, 17, -26, 53, 136, 82, 19, -4, -9, 
9, -24, -34, 7, 21, -29, 53, 136, 82, 14, -4, -4, 
9, -24, -34, 7, 21, -29, 53, 136, 82, 14, 0, 0, 
9, -24, -34, 7, 21, -29, 63, 141, 82, 14, 0, 4, 
19, -24, -43, 2, 31, -34, 53, 131, 82, 24, 4, -4, 
19, -24, -43, 2, 31, -34, 53, 131, 82, 34, 4, -14, 
19, -24, -43, 2, 31, -34, 53, 131, 78, 43, 4, -14, 
19, -24, -43, 2, 31, -34, 53, 131, 78, 53, 4, -14, 
9, -34, -43, 12, 26, -39, 53, 131, 73, 34, -9, -9, 
9, -34, -43, 12, 26, -39, 53, 131, 73, 24, -19, -9, 
9, -34, -43, 12, 26, -39, 53, 131, 73, 14, -24, -9, 
9, -34, -43, 12, 26, -39, 58, 131, 73, 14, -29, -9, 
0, -43, -43, 21, 21, -43, 58, 122, 68, 9, -29, -19, 
0, -39, -39, 19, 19, -39, 58, 122, 68, 0, -29, -19, 
-4, -39, -34, 21, 14, -36, 58, 126, 68, -4, -29, -19, 
-4, -39, -34, 21, 14, -36, 58, 126, 68, -9, -29, -19, 
-14, -48, -34, 31, 9, -41, 48, 117, 58, -24, -48, -34, 
-14, -48, -34, 31, 9, -41, 43, 117, 58, -24, -53, -34, 
-9, -48, -39, 29, 14, -43, 43, 117, 58, -24, -58, -29, 
-9, -48, -39, 29, 14, -43, 48, 117, 58, -24, -58, -29, 
-9, -58, -48, 34, 19, -53, 48, 126, 58, -19, -53, -19, 
-9, -63, -53, 36, 21, -58, 53, 126, 63, -14, -48, -19, 
-9, -63, -53, 36, 21, -58, 53, 126, 63, -9, -43, -19, 
-9, -63, -53, 36, 21, -58, 53, 126, 63, -4, -39, -19, 
-9, -53, -43, 31, 17, -48, 53, 126, 63, -14, -48, -29, 
-9, -53, -43, 31, 17, -48, 53, 126, 58, -14, -48, -29, 
-9, -53, -43, 31, 17, -48, 53, 126, 58, -14, -48, -29, 
-14, -53, -39, 34, 12, -46, 53, 131, 58, -14, -48, -29, 
-4, -53, -48, 29, 21, -51, 63, 131, 68, -14, -48, -39, 
-4, -63, -58, 34, 26, -61, 63, 131, 63, -4, -39, -39, 
-4, -63, -58, 34, 26, -61, 68, 141, 68, 0, -29, -29, 
-9, -63, -53, 36, 21, -58, 73, 156, 87, -4, -29, -29, 
-14, -68, -53, 41, 19, -61, 87, 200, 112, 4, -29, -29, 
-24, -58, -34, 41, 4, -46, 102, 268, 146, 0, -24, -39, 
-4, -39, -34, 21, 14, -36, 131, 385, 214, 9, -19, -29, 
14, -29, -43, 7, 29, -36, 185, 551, 331, 34, -4, -19, 
39, -14, -53, -12, 46, -34, 244, 741, 458, 53, 9, 0, 
63, 0, -63, -31, 63, -31, 278, 839, 536, 63, 9, 0, 
82, 4, -78, -43, 80, -36, 287, 829, 541, 58, 19, 24, 
82, -4, -87, -39, 85, -46, 336, 766, 527, 58, 29, 34, 
82, 0, -82, -41, 82, -41, 380, 629, 463, 63, 24, 19, 
68, -4, -73, -31, 70, -39, 390, 346, 322, 73, 19, 9, 
29, -43, -73, 7, 51, -58, 380, -63, 131, 73, 9, 0, 
-29, -78, -48, 53, 9, -63, 361, -488, -97, 24, -19, -24, 
-58, -112, -53, 85, -2, -82, 283, -897, -356, -34, -73, -58, 
-78, -141, -63, 109, -7, -102, 161, -1312, -644, -87, -97, -87, 
-112, -161, -48, 136, -31, -104, 87, -1673, -893, -136, -122, -97, 
-156, -175, -19, 165, -68, -97, 73, -1981, -1093, -146, -136, -97, 
-185, -175, 9, 180, -97, -82, 43, -2249, -1298, -151, -141, -102, 
-204, -180, 24, 192, -114, -78, -92, -2537, -1556, -170, -136, -102, 
-244, -185, 58, 214, -151, -63, -278, -2835, -1830, -200, -156, -112, 
-273, -180, 92, 226, -183, -43, -473, -3089, -2064, -234, -180, -126, 
-244, -161, 82, 202, -163, -39, -702, -3279, -2264, -263, -190, -117, 
-195, -107, 87, 151, -141, -9, -980, -3440, -2444, -263, -165, -87, 
-161, -48, 112, 104, -136, 31, -1273, -3557, -2596, -234, -126, -39, 
-92, 14, 107, 39, -100, 61, -1551, -3640, -2718, -214, -102, 0, 
-9, 87, 97, -39, -53, 92, -1781, -3679, -2801, -204, -78, 53, 
53, 161, 107, -107, -26, 134, -1883, -3616, -2791, -195, -39, 92, 
107, 224, 117, -165, -4, 170, -1883, -3464, -2708, -185, -4, 136, 
185, 292, 107, -239, 39, 200, -1873, -3298, -2620, -165, 19, 185, 
287, 375, 87, -331, 100, 231, -1859, -3132, -2522, -126, 78, 244, 
375, 463, 87, -419, 143, 275, -1790, -2962, -2415, -63, 156, 312, 
419, 536, 117, -478, 151, 326, -1737, -2796, -2283, 0, 204, 366, 
439, 580, 141, -509, 148, 361, -1678, -2625, -2176, 34, 234, 400, 
448, 614, 165, -531, 141, 390, -1625, -2503, -2098, 43, 253, 419, 
453, 629, 175, -541, 139, 402, -1566, -2415, -2059, 48, 273, 434, 
458, 639, 180, -549, 139, 409, -1537, -2337, -2015, 39, 273, 458, 
453, 624, 170, -539, 141, 397, -1527, -2254, -1986, 19, 273, 468, 
414, 585, 170, -500, 122, 378, -1488, -2156, -1932, 19, 292, 478, 
375, 570, 195, -473, 90, 383, -1410, -2025, -1825, 53, 312, 497, 
317, 585, 268, -451, 24, 427, -1307, -1873, -1678, 102, 356, 536, 
214, 580, 366, -397, -75, 473, -1180, -1712, -1542, 151, 385, 556, 
126, 575, 448, -351, -161, 512, -1058, -1527, -1376, 170, 400, 566, 
97, 566, 468, -331, -185, 517, -946, -1356, -1205, 180, 385, 556, 
73, 566, 492, -319, -209, 529, -839, -1195, -1058, 165, 370, 531, 
53, 527, 473, -290, -209, 500, -732, -1044, -912, 156, 341, 488, 
39, 492, 453, -265, -207, 473, -649, -897, -790, 141, 292, 444, 
9, 453, 444, -231, -217, 448, -570, -800, -707, 136, 258, 395, 
-19, 419, 439, -200, -229, 429, -497, -697, -624, 141, 234, 356, 
-48, 375, 424, -163, -236, 400, -419, -585, -531, 136, 209, 302, 
-58, 331, 390, -136, -224, 361, -346, -502, -453, 112, 170, 263, 
-68, 297, 366, -114, -217, 331, -292, -414, -380, 82, 141, 224, 
-97, 258, 356, -80, -226, 307, -229, -317, -302, 68, 122, 204, 
-112, 239, 351, -63, -231, 295, -165, -229, -219, 73, 126, 180, 
-102, 219, 322, -58, -212, 270, -117, -151, -156, 73, 122, 165, 
-87, 195, 283, -53, -185, 239, -78, -78, -102, 58, 97, 136, 
-78, 151, 229, -36, -153, 190, -39, -19, -39, 53, 73, 107, 
-78, 117, 195, -19, -136, 156, 0, 43, 9, 58, 73, 82, 
-63, 92, 156, -14, -109, 124, 34, 92, 48, 58, 53, 63, 
-48, 63, 112, -7, -80, 87, 58, 146, 82, 43, 14, 24, 
-43, 34, 78, 4, -61, 56, 82, 190, 117, 19, -9, 0, 
-29, 9, 39, 9, -34, 24, 112, 224, 161, 9, -19, -19, 
-29, -9, 19, 19, -24, 4, 126, 258, 180, 4, -24, -14, 
-24, -14, 9, 19, -17, -2, 126, 263, 180, -4, -29, -29, 
-24, -14, 9, 19, -17, -2, 136, 268, 190, -14, -39, -34, 
-24, -14, 9, 19, -17, -2, 136, 278, 195, -29, -48, -39, 
-24, -14, 9, 19, -17, -2, 136, 283, 195, -39, -53, -43, 
-14, -29, -14, 21, 0, -21, 141, 287, 190, -39, -63, -43, 
-14, -34, -19, 24, 2, -26, 141, 287, 200, -39, -73, -43, 
-14, -34, -19, 24, 2, -26, 141, 287, 200, -48, -73, -43, 
-14, -34, -19, 24, 2, -26, 146, 287, 200, -48, -73, -48, 
-19, -34, -14, 26, -2, -24, 136, 287, 209, -24, -63, -53, 
-14, -34, -19, 24, 2, -26, 141, 292, 209, -14, -63, -53, 
-19, -34, -14, 26, -2, -24, 141, 297, 209, -9, -58, -58, 
-14, -29, -14, 21, 0, -21, 141, 297, 209, 0, -58, -58, 
-14, -39, -24, 26, 4, -31, 151, 302, 219, 9, -58, -58, 
-14, -43, -29, 29, 7, -36, 151, 307, 219, 9, -48, -63, 
-14, -43, -29, 29, 7, -36, 151, 307, 219, 4, -39, -63, 
-14, -43, -29, 29, 7, -36, 151, 312, 219, 4, -34, -63, 
-19, -34, -14, 26, -2, -24, 151, 317, 229, 9, -24, -53, 
-19, -34, -14, 26, -2, -24, 151, 317, 229, 14, -24, -53, 
-24, -34, -9, 29, -7, -21, 151, 317, 229, 19, -24, -53, 
-29, -34, -4, 31, -12, -19, 156, 317, 239, 24, -24, -48, 
-29, -29, 0, 29, -14, -14, 156, 331, 239, 9, -29, -48, 
-29, -29, 0, 29, -14, -14, 151, 331, 239, 0, -34, -48, 
-34, -29, 4, 31, -19, -12, 151, 331, 239, -4, -39, -48, 
-34, -29, 4, 31, -19, -12, 146, 331, 239, -14, -39, -53, 
-29, -34, -4, 31, -12, -19, 156, 331, 229, 4, -48, -43, 
-24, -34, -9, 29, -7, -21, 156, 331, 229, 9, -48, -43, 
-29, -34, -4, 31, -12, -19, 161, 336, 234, 19, -43, -39, 
-24, -34, -9, 29, -7, -21, 161, 336, 239, 34, -39, -39, 
-24, -29, -4, 26, -9, -17, 161, 341, 248, 34, -39, -53, 
-24, -34, -9, 29, -7, -21, 161, 341, 248, 34, -43, -63, 
-24, -34, -9, 29, -7, -21, 156, 346, 253, 34, -43, -68, 
-19, -29, -9, 24, -4, -19, 156, 346, 253, 34, -43, -78, 
-29, -39, -9, 34, -9, -24, 165, 356, 253, 29, -39, -73, 
-29, -39, -9, 34, -9, -24, 165, 361, 253, 24, -43, -68, 
-24, -39, -14, 31, -4, -26, 165, 366, 253, 19, -43, -58, 
-24, -34, -9, 29, -7, -21, 165, 366, 258, 14, -43, -53, 
-19, -43, -24, 31, 2, -34, 165, 366, 268, 0, -29, -53, 
-19, -39, -19, 29, 0, -29, 165, 366, 268, 0, -24, -53, 
-29, -39, -9, 34, -9, -24, 165, 370, 273, 4, -24, -48, 
-29, -39, -9, 34, -9, -24, 165, 375, 273, 4, -24, -48, 
-24, -29, -4, 26, -9, -17, 175, 380, 287, 14, -19, -39, 
-24, -29, -4, 26, -9, -17, 175, 390, 292, 14, -19, -34, 
-24, -29, -4, 26, -9, -17, 175, 395, 292, 14, -9, -34, 
-24, -29, -4, 26, -9, -17, 180, 409, 302, 24, -4, -39, 
-19, -34, -14, 26, -2, -24, 185, 424, 317, 19, -19, -48, 
-14, -34, -19, 24, 2, -26, 185, 429, 322, 14, -29, -43, 
-19, -39, -19, 29, 0, -29, 185, 429, 322, 9, -34, -43, 
-19, -53, -34, 36, 7, -43, 185, 429, 322, 4, -39, -43, 
-19, -43, -24, 31, 2, -34, 185, 448, 341, 0, -43, -43, 
-14, -43, -29, 29, 7, -36, 190, 458, 346, -4, -43, -43, 
-9, -34, -24, 21, 7, -29, 195, 473, 351, -14, -48, -43, 
-9, -34, -24, 21, 7, -29, 200, 483, 361, -19, -53, -43, 
-14, -39, -24, 26, 4, -31, 204, 502, 370, -14, -53, -53, 
-14, -39, -24, 26, 4, -31, 209, 517, 385, 0, -48, -48, 
-9, -34, -24, 21, 7, -29, 214, 531, 405, 19, -39, -48, 
-9, -34, -24, 21, 7, -29, 229, 551, 424, 29, -34, -48, 
-19, -34, -14, 26, -2, -24, 234, 570, 424, 39, -43, -58, 
-19, -39, -19, 29, 0, -29, 239, 585, 439, 43, -43, -58, 
-19, -43, -24, 31, 2, -34, 248, 605, 453, 43, -43, -63, 
-14, -43, -29, 29, 7, -36, 258, 624, 473, 43, -43, -63, 
-14, -43, -29, 29, 7, -36, 258, 644, 497, 43, -43, -73, 
-9, -43, -34, 26, 12, -39, 258, 668, 507, 43, -43, -73, 
-9, -39, -29, 24, 9, -34, 273, 683, 517, 43, -43, -73, 
-19, -39, -19, 29, 0, -29, 273, 702, 536, 43, -43, -73, 
-19, -43, -24, 31, 2, -34, 287, 736, 551, 43, -43, -73, 
-19, -43, -24, 31, 2, -34, 292, 756, 566, 43, -43, -73, 
-14, -43, -29, 29, 7, -36, 312, 775, 585, 43, -43, -73, 
-14, -43, -29, 29, 7, -36, 322, 795, 600, 43, -43, -73, 
-9, -53, -43, 31, 17, -48, 331, 824, 629, 34, -43, -58, 
-9, -53, -43, 31, 17, -48, 351, 849, 649, 29, -43, -58, 
-14, -53, -39, 34, 12, -46, 366, 878, 668, 24, -43, -58, 
-14, -58, -43, 36, 14, -51, 375, 893, 683, 19, -48, -58, 
-4, -58, -53, 31, 24, -56, 395, 912, 707, 29, -58, -73, 
-4, -58, -53, 31, 24, -56, 405, 932, 717, 29, -58, -78, 
-4, -63, -58, 34, 26, -61, 409, 951, 732, 29, -58, -82, 
-4, -63, -58, 34, 26, -61, 419, 966, 746, 24, -58, -87, 
-14, -63, -48, 39, 17, -56, 439, 980, 751, 24, -58, -97, 
-14, -63, -48, 39, 17, -56, 444, 995, 771, 39, -53, -97, 
-14, -63, -48, 39, 17, -56, 453, 1010, 780, 39, -48, -97, 
-19, -63, -43, 41, 12, -53, 458, 1019, 785, 34, -48, -97, 
-24, -68, -43, 46, 9, -56, 463, 1019, 795, 39, -53, -92, 
-29, -78, -48, 53, 9, -63, 473, 1024, 805, 43, -53, -92, 
-34, -82, -48, 58, 7, -65, 483, 1034, 810, 48, -53, -92, 
-34, -87, -53, 61, 9, -70, 492, 1039, 819, 53, -53, -92, 
-43, -92, -48, 68, 2, -70, 497, 1044, 824, 39, -63, -97, 
-48, -92, -43, 70, -2, -68, 502, 1044, 824, 34, -68, -102, 
-48, -92, -43, 70, -2, -68, 502, 1039, 819, 29, -73, -107, 
-43, -92, -48, 68, 2, -70, 512, 1039, 819, 24, -82, -107, 
-34, -102, -68, 68, 17, -85, 507, 1029, 814, 14, -92, -117, 
-39, -102, -63, 70, 12, -82, 507, 1019, 810, 14, -92, -122, 
-39, -102, -63, 70, 12, -82, 507, 1010, 795, 9, -92, -122, 
-39, -102, -63, 70, 12, -82, 507, 1000, 780, 9, -87, -122, 
-29, -102, -73, 65, 21, -87, 502, 980, 766, 9, -87, -122, 
-34, -102, -68, 68, 17, -85, 497, 961, 751, 9, -87, -117, 
-34, -102, -68, 68, 17, -85, 492, 932, 741, 19, -82, -117, 
-29, -97, -68, 63, 19, -82, 483, 893, 712, 19, -82, -117, 
-34, -87, -53, 61, 9, -70, 458, 858, 683, 19, -87, -117, 
-34, -87, -53, 61, 9, -70, 448, 824, 653, 14, -87, -112, 
-34, -87, -53, 61, 9, -70, 434, 795, 624, 9, -87, -107, 
-29, -87, -58, 58, 14, -73, 419, 756, 595, 0, -87, -107, 
-29, -73, -43, 51, 7, -58, 395, 712, 561, -4, -78, -92, 
-24, -68, -43, 46, 9, -56, 380, 663, 522, -9, -68, -87, 
-19, -63, -43, 41, 12, -53, 361, 614, 488, -14, -68, -82, 
-19, -58, -39, 39, 9, -48, 336, 570, 444, -24, -73, -78, 
-29, -63, -34, 46, 2, -48, 312, 527, 419, -34, -82, -78, 
-29, -63, -34, 46, 2, -48, 292, 488, 390, -34, -82, -73, 
-29, -68, -39, 48, 4, -53, 273, 453, 356, -34, -78, -73, 
-19, -63, -43, 41, 12, -53, 248, 419, 326, -34, -73, -73, 
-19, -63, -43, 41, 12, -53, 234, 380, 292, -29, -58, -68, 
-19, -63, -43, 41, 12, -53, 209, 356, 268, -24, -58, -68, 
-19, -63, -43, 41, 12, -53, 190, 326, 244, -19, -58, -63, 
-19, -63, -43, 41, 12, -53, 170, 302, 224, -14, -53, -63, 
9, -39, -48, 14, 29, -43, 141, 273, 195, -14, -48, -73, 
0, -48, -48, 24, 24, -48, 126, 244, 175, -19, -58, -58, 
-9, -43, -34, 26, 12, -39, 122, 224, 156, -24, -58, -53, 
-9, -39, -29, 24, 9, -34, 117, 214, 146, -29, -58, -48, 
-9, -34, -24, 21, 7, -29, 112, 204, 136, -34, -58, -43, 
-9, -29, -19, 19, 4, -24, 107, 195, 126, -39, -58, -39, 
-19, -29, -9, 24, -4, -19, 102, 180, 107, -24, -43, -39, 
-19, -29, -9, 24, -4, -19, 97, 165, 102, -19, -43, -39, 
-4, -24, -19, 14, 7, -21, 87, 151, 97, -14, -43, -39, 
-14, -24, -9, 19, -2, -17, 82, 136, 92, -9, -39, -39, 
-19, -24, -4, 21, -7, -14, 73, 126, 82, -24, -48, -39, 
-34, -24, 9, 29, -21, -7, 73, 117, 78, -24, -48, -39, 
-39, -24, 14, 31, -26, -4, 68, 107, 68, -29, -48, -39, 
-43, -24, 19, 34, -31, -2, 63, 92, 58, -29, -48, -39, 
-34, -24, 9, 29, -21, -7, 53, 82, 43, -34, -48, -29, 
-34, -19, 14, 26, -24, -2, 43, 73, 39, -24, -43, -29, 
-34, -4, 29, 19, -31, 12, 34, 63, 39, -19, -43, -29, 
-43, -4, 39, 24, -41, 17, 24, 48, 34, -19, -39, -29, 
-39, -4, 34, 21, -36, 14, 19, 43, 29, -19, -29, -29, 
-39, -4, 34, 21, -36, 14, 14, 48, 29, -19, -34, -29, 
-34, -4, 29, 19, -31, 12, 4, 48, 24, -19, -39, -29, 
-24, 0, 24, 12, -24, 12, -4, 53, 19, -24, -39, -29, 
-19, 4, 24, 7, -21, 14, 4, 58, 24, -19, -34, -29, 
-19, 9, 29, 4, -24, 19, 9, 63, 29, -19, -34, -29, 
-19, 14, 34, 2, -26, 24, 14, 68, 34, -19, -34, -29, 
-14, 24, 39, -4, -26, 31, 19, 73, 39, -19, -34, -24, 
-4, 24, 29, -9, -17, 26, 19, 78, 43, -29, -43, -29, 
-4, 24, 29, -9, -17, 26, 24, 78, 43, -29, -43, -29, 
0, 19, 19, -9, -9, 19, 29, 78, 43, -24, -34, -29, 
0, 14, 14, -7, -7, 14, 39, 78, 43, -24, -34, -29, 
-4, 14, 19, -4, -12, 17, 34, 78, 39, -24, -43, -34, 
-4, 19, 24, -7, -14, 21, 34, 82, 48, -24, -39, -29, 
-4, 29, 34, -12, -19, 31, 39, 82, 48, -24, -39, -29, 
-4, 29, 34, -12, -19, 31, 39, 78, 43, -19, -39, -29, 
-4, 24, 29, -9, -17, 26, 34, 73, 39, -29, -48, -29, 
-4, 19, 24, -7, -14, 21, 29, 73, 34, -29, -53, -34, 
-4, 19, 24, -7, -14, 21, 19, 73, 34, -29, -53, -34, 
-4, 14, 19, -4, -12, 17, 14, 73, 34, -24, -48, -34, 
4, 9, 4, -7, 0, 7, 24, 82, 43, -34, -48, -34, 
4, 9, 4, -7, 0, 7, 24, 87, 43, -34, -48, -34, 
9, 9, 0, -9, 4, 4, 24, 87, 43, -34, -48, -29, 
9, 9, 0, -9, 4, 4, 29, 87, 48, -34, -48, -24, 
0, 0, 0, 0, 0, 0, 19, 78, 39, -34, -39, -24, 
0, 4, 4, -2, -2, 4, 14, 78, 39, -34, -43, -34, 
0, 4, 4, -2, -2, 4, 14, 78, 39, -29, -43, -34, 
-4, 4, 9, 0, -7, 7, 14, 78, 39, -29, -43, -34, 
-4, 4, 9, 0, -7, 7, 24, 78, 43, -29, -43, -34, 
0, 4, 4, -2, -2, 4, 24, 78, 43, -34, -43, -34, 
0, 4, 4, -2, -2, 4, 24, 78, 43, -34, -39, -34, 
0, 4, 4, -2, -2, 4, 34, 82, 43, -34, -39, -34, 
9, -4, -14, -2, 12, -9, 24, 82, 43, -43, -48, -43, 
9, -4, -14, -2, 12, -9, 24, 82, 43, -43, -53, -53, 
9, -4, -14, -2, 12, -9, 24, 82, 39, -43, -58, -53, 
9, -4, -14, -2, 12, -9, 24, 82, 39, -43, -63, -53, 
9, 4, -4, -7, 7, 0, 14, 92, 53, -43, -53, -48, 
9, 4, -4, -7, 7, 0, 14, 92, 53, -43, -58, -48, 
9, 4, -4, -7, 7, 0, 14, 92, 53, -43, -58, -48, 
9, 4, -4, -7, 7, 0, 19, 92, 53, -34, -58, -48, 
19, 0, -19, -9, 19, -9, 19, 82, 53, -39, -63, -53, 
19, 0, -19, -9, 19, -9, 19, 82, 48, -48, -68, -58, 
14, -4, -19, -4, 17, -12, 19, 87, 43, -53, -73, -63, 
14, -9, -24, -2, 19, -17, 19, 87, 39, -58, -78, -68, 
4, -9, -14, 2, 9, -12, 29, 87, 48, -53, -82, -73, 
4, -9, -14, 2, 9, -12, 24, 87, 48, -53, -82, -73, 
9, -9, -19, 0, 14, -14, 24, 87, 48, -53, -82, -68, 
9, -9, -19, 0, 14, -14, 29, 87, 48, -53, -78, -68, 
9, -19, -29, 4, 19, -24, 19, 87, 39, -58, -78, -68, 
9, -24, -34, 7, 21, -29, 24, 87, 43, -63, -78, -68, 
9, -24, -34, 7, 21, -29, 24, 87, 43, -68, -78, -68, 
9, -24, -34, 7, 21, -29, 24, 87, 43, -73, -78, -68, 
9, -19, -29, 4, 19, -24, 24, 97, 53, -63, -78, -58, 
9, -14, -24, 2, 17, -19, 24, 97, 48, -63, -78, -58, 
9, -9, -19, 0, 14, -14, 24, 97, 48, -63, -78, -58, 
4, -4, -9, 0, 7, -7, 24, 102, 48, -63, -78, -58, 
4, -24, -29, 9, 17, -26, 24, 92, 48, -53, -78, -58, 
4, -24, -29, 9, 17, -26, 24, 82, 43, -53, -78, -68, 
-4, -14, -9, 9, 2, -12, 29, 102, 58, -48, -78, -68, 
9, 4, -4, -7, 7, 0, 34, 136, 78, -53, -87, -68, 
24, 0, -24, -12, 24, -12, 48, 180, 92, -53, -87, -68, 
43, 9, -34, -26, 39, -12, 73, 268, 146, -48, -73, -58, 
63, 29, -34, -46, 48, -2, 122, 405, 244, -19, -58, -48, 
63, 39, -24, -51, 43, 7, 185, 600, 361, 4, -43, -29, 
68, 43, -24, -56, 46, 9, 234, 751, 458, 14, -29, -29, 
82, 58, -24, -70, 53, 17, 258, 800, 507, 24, -29, -19, 
102, 53, -48, -78, 75, 2, 287, 761, 512, 19, -29, -24, 
102, 34, -68, -68, 85, -17, 326, 658, 478, 9, -39, -43, 
82, 19, -63, -51, 73, -21, 351, 463, 385, -4, -53, -48, 
39, -4, -43, -17, 41, -24, 351, 92, 204, -14, -58, -48, 
9, -34, -43, 12, 26, -39, 331, -356, -14, -43, -87, -68, 
-29, -48, -19, 39, -4, -34, 292, -751, -224, -73, -107, -92, 
-58, -73, -14, 65, -21, -43, 195, -1122, -483, -112, -141, -107, 
-58, -92, -34, 75, -12, -63, 82, -1488, -722, -146, -156, -126, 
-82, -122, -39, 102, -21, -80, 48, -1790, -912, -165, -180, -126, 
-126, -146, -19, 136, -53, -82, 53, -2059, -1083, -185, -185, -136, 
-165, -146, 19, 156, -92, -63, 4, -2298, -1288, -209, -200, -151, 
-185, -141, 43, 163, -114, -48, -131, -2557, -1527, -219, -204, -151, 
-195, -126, 68, 161, -131, -29, -297, -2835, -1771, -239, -204, -151, 
-195, -131, 63, 163, -129, -34, -502, -3069, -1995, -263, -219, -146, 
-185, -112, 73, 148, -129, -19, -722, -3230, -2186, -283, -219, -136, 
-156, -68, 87, 112, -122, 9, -961, -3352, -2337, -263, -185, -97, 
-112, 19, 131, 46, -122, 75, -1234, -3469, -2479, -224, -136, -48, 
-34, 112, 146, -39, -90, 129, -1532, -3591, -2630, -204, -102, 0, 
48, 185, 136, -117, -43, 161, -1761, -3630, -2723, -195, -68, 43, 
102, 239, 136, -170, -17, 187, -1844, -3547, -2713, -175, -39, 82, 
165, 283, 117, -224, 24, 200, -1854, -3396, -2640, -156, -4, 117, 
253, 341, 87, -297, 82, 214, -1864, -3230, -2562, -146, 19, 156, 
346, 424, 78, -385, 134, 251, -1839, -3074, -2464, -117, 58, 204, 
414, 512, 97, -463, 158, 305, -1781, -2903, -2347, -82, 107, 253, 
468, 575, 107, -522, 180, 341, -1727, -2727, -2235, -39, 156, 317, 
488, 639, 151, -563, 168, 395, -1688, -2586, -2137, 4, 204, 361, 
488, 663, 175, -575, 156, 419, -1654, -2483, -2088, 24, 234, 409, 
483, 668, 185, -575, 148, 427, -1615, -2415, -2049, 29, 253, 434, 
468, 658, 190, -563, 139, 424, -1586, -2337, -2015, 19, 263, 448, 
444, 634, 190, -539, 126, 412, -1546, -2254, -1976, -9, 244, 448, 
424, 605, 180, -514, 122, 392, -1498, -2137, -1903, -19, 234, 448, 
366, 590, 224, -478, 70, 407, -1390, -1986, -1766, 4, 253, 458, 
248, 585, 336, -417, -43, 461, -1259, -1815, -1620, 53, 287, 478, 
156, 570, 414, -363, -129, 492, -1122, -1625, -1444, 82, 307, 497, 
107, 546, 439, -326, -165, 492, -1000, -1429, -1268, 102, 312, 488, 
87, 536, 448, -312, -180, 492, -897, -1268, -1107, 122, 297, 468, 
63, 497, 434, -280, -185, 466, -800, -1117, -971, 107, 263, 414, 
34, 458, 424, -246, -195, 441, -692, -966, -844, 78, 214, 361, 
19, 424, 405, -222, -192, 414, -600, -839, -741, 63, 185, 326, 
-9, 395, 405, -192, -207, 400, -531, -741, -649, 58, 161, 287, 
-39, 351, 390, -156, -214, 370, -448, -629, -556, 43, 136, 248, 
-39, 317, 356, -139, -197, 336, -370, -527, -463, 19, 102, 195, 
-39, 283, 322, -122, -180, 302, -336, -453, -405, -4, 63, 156, 
-39, 248, 287, -104, -163, 268, -283, -375, -341, -14, 43, 126, 
-48, 209, 258, -80, -153, 234, -219, -278, -253, -19, 24, 87, 
-53, 170, 224, -58, -139, 197, -165, -200, -190, -14, 9, 63, 
-63, 151, 214, -43, -139, 183, -126, -141, -136, -14, 4, 58, 
-48, 146, 195, -48, -122, 170, -87, -78, -82, -19, -9, 29, 
-48, 112, 161, -31, -104, 136, -39, -9, -29, -24, -24, 0, 
-39, 68, 107, -14, -73, 87, -19, 34, 9, -39, -53, -24, 
-34, 34, 68, 0, -51, 51, 4, 82, 48, -39, -63, -53, 
-39, 4, 43, 17, -41, 24, 39, 136, 92, -53, -82, -73, 
-34, -34, 0, 34, -17, -17, 63, 161, 117, -58, -97, -97, 
-9, -58, -48, 34, 19, -53, 73, 185, 122, -68, -117, -117, 
-9, -58, -48, 34, 19, -53, 78, 200, 131, -73, -122, -122, 
-9, -68, -58, 39, 24, -63, 78, 195, 131, -82, -122, -122, 
-14, -73, -58, 43, 21, -65, 87, 200, 141, -82, -126, -122, 
-19, -78, -58, 48, 19, -68, 87, 209, 146, -87, -131, -122, 
-24, -82, -58, 53, 17, -70, 87, 214, 146, -87, -131, -122, 
-24, -87, -63, 56, 19, -75, 92, 219, 141, -87, -131, -131, 
-24, -92, -68, 58, 21, -80, 92, 219, 151, -87, -141, -131, 
-24, -92, -68, 58, 21, -80, 92, 219, 151, -97, -141, -131, 
-24, -92, -68, 58, 21, -80, 97, 219, 151, -97, -141, -136, 
-29, -97, -68, 63, 19, -82, 87, 229, 151, -87, -131, -131, 
-24, -102, -78, 63, 26, -90, 92, 234, 151, -82, -131, -131, 
-29, -107, -78, 68, 24, -92, 92, 239, 151, -82, -126, -136, 
-24, -107, -82, 65, 29, -95, 92, 239, 151, -78, -126, -136, 
